[run_modee] stance_use_props = True
======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.409,+0.081,-0.134]m | f_tot=[+28.60,+36.08,+44.09]N(w) | f_grf=[+22.34,+17.73,+48.98]N(w) | f_leg=[-22.34,-17.73,-48.98]N(w) | f_prop=[+6.25,+18.34,-4.88]N(w) | tau=[+3.59,-3.29,+6.11]Nm | pwm=[1000,1000,1300,1300,1000,1000]us
[modee] STANCE:COMP | pos=[+0.409,+0.081,-0.127]m | f_tot=[+36.95,+37.27,+43.59]N(w) | f_grf=[+28.74,+20.12,+49.74]N(w) | f_leg=[-28.74,-20.12,-49.74]N(w) | f_prop=[+8.21,+17.15,-6.15]N(w) | tau=[+3.86,-3.28,+6.37]Nm | pwm=[1000,1000,1300,1300,1000,1000]us
[modee] STANCE:COMP | pos=[+0.408,+0.081,-0.113]m | f_tot=[+47.36,+36.50,+42.90]N(w) | f_grf=[+37.01,+21.70,+50.55]N(w) | f_leg=[-37.01,-21.70,-50.55]N(w) | f_prop=[+10.36,+14.80,-7.65]N(w) | tau=[+4.10,-3.30,+6.88]Nm | pwm=[1000,1000,1300,1300,1000,1000]us
[modee] STANCE:COMP | pos=[+0.406,+0.081,-0.090]m | f_tot=[+37.82,-3.28,+41.48]N(w) | f_grf=[+31.19,-8.83,+46.50]N(w) | f_leg=[-31.19,+8.83,-46.50]N(w) | f_prop=[+6.63,+5.55,-5.02]N(w) | tau=[+4.67,-6.89,+6.40]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.400,+0.080,-0.062]m | f_tot=[+44.95,-4.82,+40.62]N(w) | f_grf=[+37.41,-7.15,+46.75]N(w) | f_leg=[-37.41,+7.15,-46.75]N(w) | f_prop=[+7.55,+2.33,-6.14]N(w) | tau=[+5.01,-6.53,+6.49]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.396,+0.080,-0.044]m | f_tot=[+44.94,-6.17,+40.18]N(w) | f_grf=[+37.35,-6.49,+46.69]N(w) | f_leg=[-37.35,+6.49,-46.69]N(w) | f_prop=[+7.59,+0.32,-6.51]N(w) | tau=[+4.85,-6.42,+6.67]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.393,+0.080,-0.033]m | f_tot=[+43.61,-9.33,+38.91]N(w) | f_grf=[+36.48,-7.22,+45.60]N(w) | f_leg=[-36.48,+7.22,-45.60]N(w) | f_prop=[+7.13,-2.11,-6.69]N(w) | tau=[+4.83,-6.47,+6.48]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.393,+0.079,-0.035]m | f_tot=[+27.58,-26.77,+19.03]N(w) | f_grf=[+21.10,-21.09,+26.36]N(w) | f_leg=[-21.10,+21.09,-26.36]N(w) | f_prop=[+6.48,-5.68,-7.33]N(w) | tau=[+5.06,-4.49,+0.94]Nm | pwm=[1000,1300,1099,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.395,+0.079,-0.039]m | f_tot=[+23.85,-29.04,+16.26]N(w) | f_grf=[+19.05,-19.05,+23.81]N(w) | f_leg=[-19.05,+19.05,-23.81]N(w) | f_prop=[+4.80,-9.99,-7.54]N(w) | tau=[+4.48,-3.63,+0.81]Nm | pwm=[1000,1300,1239,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.394,+0.080,-0.040]m | f_tot=[+21.50,-29.71,+15.03]N(w) | f_grf=[+17.83,-17.83,+22.28]N(w) | f_leg=[-17.83,+17.83,-22.28]N(w) | f_prop=[+3.67,-11.89,-7.25]N(w) | tau=[+4.13,-3.21,+0.76]Nm | pwm=[1000,1300,1291,1000,1000,1000]us
[modee] STANCE:COMP | pos=[+0.394,+0.083,-0.043]m | f_tot=[+17.36,-30.76,+13.47]N(w) | f_grf=[+15.79,-15.80,+19.74]N(w) | f_leg=[-15.79,+15.80,-19.74]N(w) | f_prop=[+1.57,-14.96,-6.27]N(w) | tau=[+3.54,-2.53,+0.68]Nm | pwm=[1000,1300,1300,1002,1000,1000]us
[modee] STANCE:COMP | pos=[+0.393,+0.086,-0.045]m | f_tot=[+14.15,-31.73,+12.86]N(w) | f_grf=[+14.30,-14.31,+17.88]N(w) | f_leg=[-14.30,+14.31,-17.88]N(w) | f_prop=[-0.15,-17.42,-5.02]N(w) | tau=[+3.10,-2.02,+0.61]Nm | pwm=[1000,1300,1300,1002,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.389,+0.097,-0.052]m | f_tot=[+18.59,-29.98,+24.72]N(w) | f_grf=[+20.11,-20.11,+25.14]N(w) | f_leg=[-20.11,+20.11,-25.14]N(w) | f_prop=[-1.52,-9.87,-0.42]N(w) | tau=[+3.92,-1.79,+0.74]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.387,+0.103,-0.055]m | f_tot=[+18.02,-29.68,+25.12]N(w) | f_grf=[+19.86,-19.86,+24.82]N(w) | f_leg=[-19.86,+19.86,-24.82]N(w) | f_prop=[-1.84,-9.82,+0.30]N(w) | tau=[+3.75,-1.41,+0.58]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.374,+0.133,-0.070]m | f_tot=[+17.08,-29.01,+25.60]N(w) | f_grf=[+19.38,-19.38,+24.22]N(w) | f_leg=[-19.38,+19.38,-24.22]N(w) | f_prop=[-2.30,-9.63,+1.38]N(w) | tau=[+3.51,-0.42,-0.27]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.351,+0.172,-0.090]m | f_tot=[+16.70,-28.68,+26.41]N(w) | f_grf=[+19.29,-19.29,+24.12]N(w) | f_leg=[-19.29,+19.29,-24.12]N(w) | f_prop=[-2.60,-9.38,+2.29]N(w) | tau=[+3.46,+0.79,-1.45]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.261,+0.264,-0.132]m | f_tot=[+18.51,-30.32,+30.03]N(w) | f_grf=[+21.34,-21.34,+26.67]N(w) | f_leg=[-21.34,+21.34,-26.67]N(w) | f_prop=[-2.83,-8.99,+3.35]N(w) | tau=[+5.46,+3.44,-7.13]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.195,+0.306,-0.146]m | f_tot=[+12.68,-30.91,+31.46]N(w) | f_grf=[+15.56,-22.12,+27.65]N(w) | f_leg=[-15.56,+22.12,-27.65]N(w) | f_prop=[-2.88,-8.79,+3.81]N(w) | tau=[+3.20,+3.82,-1.93]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[+0.075,+0.354,-0.156]m | f_tot=[+3.91,-26.86,+32.35]N(w) | f_grf=[+6.24,-20.19,+28.41]N(w) | f_leg=[-6.24,+20.19,-28.41]N(w) | f_prop=[-2.33,-6.68,+3.94]N(w) | tau=[+1.05,+3.91,-0.14]Nm | pwm=[1000,1001,1300,1001,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.007,+0.370,-0.163]m | f_tot=[+0.80,-25.61,+33.28]N(w) | f_grf=[+3.03,-19.58,+28.37]N(w) | f_leg=[-3.03,+19.58,-28.37]N(w) | f_prop=[-2.24,-6.03,+4.91]N(w) | tau=[-0.63,+3.43,+0.88]Nm | pwm=[1000,1209,1300,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.049,+0.374,-0.170]m | f_tot=[+0.36,-24.77,+33.79]N(w) | f_grf=[+2.55,-19.20,+28.35]N(w) | f_leg=[-2.55,+19.20,-28.35]N(w) | f_prop=[-2.19,-5.58,+5.44]N(w) | tau=[-1.42,+2.85,+1.54]Nm | pwm=[1000,1259,1286,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.071,+0.372,-0.184]m | f_tot=[-0.05,-23.61,+34.04]N(w) | f_grf=[+2.27,-18.36,+28.33]N(w) | f_leg=[-2.27,+18.36,-28.33]N(w) | f_prop=[-2.32,-5.25,+5.71]N(w) | tau=[-1.69,+2.42,+1.92]Nm | pwm=[1000,1255,1291,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.078,+0.367,-0.208]m | f_tot=[+2.27,+1.13,+34.00]N(w) | f_grf=[+5.45,+7.32,+26.83]N(w) | f_leg=[-5.45,-7.32,-26.83]N(w) | f_prop=[-3.18,-6.19,+7.18]N(w) | tau=[+3.34,+1.71,-0.74]Nm | pwm=[1000,1300,1000,1000,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.082,+0.359,-0.238]m | f_tot=[-17.26,-26.63,+33.85]N(w) | f_grf=[-12.97,-19.55,+25.22]N(w) | f_leg=[+12.97,+19.55,-25.22]N(w) | f_prop=[-4.29,-7.07,+8.63]N(w) | tau=[-4.20,+4.45,+2.01]Nm | pwm=[1000,1288,1120,1300,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.099,+0.355,-0.246]m | f_tot=[-17.17,-26.73,+33.87]N(w) | f_grf=[-12.95,-19.93,+25.45]N(w) | f_leg=[+12.95,+19.93,-25.45]N(w) | f_prop=[-4.22,-6.80,+8.42]N(w) | tau=[-4.66,+4.31,+2.51]Nm | pwm=[1000,1161,1207,1300,1000,1000]us
[modee] STANCE:PUSH | pos=[-0.101,+0.342,-0.278]m | f_tot=[-21.64,-3.44,+33.80]N(w) | f_grf=[-15.56,+5.75,+22.86]N(w) | f_leg=[+15.56,-5.75,-22.86]N(w) | f_prop=[-6.08,-9.19,+10.94]N(w) | tau=[-0.07,+4.83,-1.93]Nm | pwm=[1000,1300,1000,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.084,+0.313,-0.336]m | f_tot=[-3.71,-4.92,+5.50]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-3.71,-4.92,+5.50]N(w) | tau=[+0.01,+4.13,-1.73]Nm | pwm=[1000,1300,1187,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.094,+0.284,-0.374]m | f_tot=[-4.31,-4.88,+5.09]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-4.31,-4.88,+5.09]N(w) | tau=[+0.24,+3.09,-1.59]Nm | pwm=[1000,1300,1212,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.125,+0.266,-0.388]m | f_tot=[-4.75,-4.85,+4.72]N(w) | f_grf=[-0.00,+0.00,-0.00]N(w) | f_leg=[+0.00,-0.00,+0.00]N(w) | f_prop=[-4.75,-4.85,+4.72]N(w) | tau=[+0.30,+2.79,-1.55]Nm | pwm=[1000,1300,1228,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.159,+0.250,-0.391]m | f_tot=[-4.87,-4.97,+4.28]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-4.87,-4.97,+4.28]N(w) | tau=[+0.39,+1.89,-1.45]Nm | pwm=[1000,1243,1300,1001,1000,1000]us
[modee] FLIGHT | pos=[-0.197,+0.238,-0.384]m | f_tot=[-4.86,-5.44,+3.82]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-4.86,-5.44,+3.82]N(w) | tau=[+0.26,+0.02,-1.16]Nm | pwm=[1000,1000,1300,1081,1000,1000]us
[modee] FLIGHT | pos=[-0.222,+0.235,-0.370]m | f_tot=[-4.67,-5.88,+3.43]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-4.67,-5.88,+3.43]N(w) | tau=[+0.20,+0.01,-1.11]Nm | pwm=[1000,1000,1300,1085,1000,1000]us
[modee] FLIGHT | pos=[-0.241,+0.239,-0.348]m | f_tot=[-4.42,-6.28,+3.08]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-4.42,-6.28,+3.08]N(w) | tau=[+0.11,+0.08,-1.06]Nm | pwm=[1000,1000,1300,1091,1000,1000]us
[modee] FLIGHT | pos=[-0.251,+0.247,-0.327]m | f_tot=[-4.23,-6.53,+2.86]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-4.23,-6.53,+2.86]N(w) | tau=[-0.01,+0.16,-0.99]Nm | pwm=[1000,1000,1300,1096,1000,1000]us
[modee] FLIGHT | pos=[-0.262,+0.253,-0.303]m | f_tot=[-3.97,-6.78,+2.67]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-3.97,-6.78,+2.67]N(w) | tau=[-0.12,+0.22,-0.91]Nm | pwm=[1000,1000,1300,1100,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.255,-0.289]m | f_tot=[-3.75,-6.92,+2.63]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-3.75,-6.92,+2.63]N(w) | tau=[-0.21,+0.27,-0.83]Nm | pwm=[1000,1000,1300,1099,1000,1000]us
[modee] FLIGHT | pos=[-0.278,+0.254,-0.274]m | f_tot=[-3.39,-7.04,+2.70]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-3.39,-7.04,+2.70]N(w) | tau=[-0.32,+0.31,-0.70]Nm | pwm=[1000,1000,1300,1092,1000,1000]us
[modee] FLIGHT | pos=[-0.285,+0.250,-0.265]m | f_tot=[-3.10,-7.09,+2.82]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-3.10,-7.09,+2.82]N(w) | tau=[-0.38,+0.33,-0.59]Nm | pwm=[1000,1000,1300,1082,1000,1000]us
[modee] FLIGHT | pos=[-0.292,+0.243,-0.258]m | f_tot=[-2.70,-7.10,+3.06]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-2.70,-7.10,+3.06]N(w) | tau=[-0.39,+0.31,-0.45]Nm | pwm=[1000,1000,1300,1188,1000,1000]us
[modee] FLIGHT | pos=[-0.298,+0.236,-0.255]m | f_tot=[-2.39,-7.08,+3.26]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-2.39,-7.08,+3.26]N(w) | tau=[-0.45,+0.32,-0.35]Nm | pwm=[1000,1000,1300,1134,1000,1000]us
[modee] FLIGHT | pos=[-0.304,+0.228,-0.252]m | f_tot=[-2.07,-7.16,+3.59]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-2.07,-7.16,+3.59]N(w) | tau=[-0.36,+0.28,-0.24]Nm | pwm=[1000,1000,1212,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.310,+0.214,-0.254]m | f_tot=[-1.80,-7.08,+3.93]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-1.80,-7.08,+3.93]N(w) | tau=[-0.21,+0.24,-0.21]Nm | pwm=[1000,1000,1224,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.311,+0.211,-0.254]m | f_tot=[-1.75,-7.10,+3.93]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-1.75,-7.10,+3.93]N(w) | tau=[-0.12,+0.23,-0.24]Nm | pwm=[1000,1000,1232,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.312,+0.209,-0.253]m | f_tot=[-1.82,-7.07,+3.79]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-1.82,-7.07,+3.79]N(w) | tau=[+0.07,+0.20,-0.31]Nm | pwm=[1000,1001,1261,1291,1000,1000]us
[modee] FLIGHT | pos=[-0.313,+0.206,-0.253]m | f_tot=[-1.90,-6.97,+3.65]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-1.90,-6.97,+3.65]N(w) | tau=[+0.15,+0.19,-0.33]Nm | pwm=[1000,1042,1190,1300,1000,1000]us
[modee] FLIGHT | pos=[-0.316,+0.202,-0.252]m | f_tot=[-2.10,-7.15,+3.64]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-2.10,-7.15,+3.64]N(w) | tau=[+0.46,+0.11,-0.37]Nm | pwm=[1000,1268,1000,1288,1000,1000]us
[modee] FLIGHT | pos=[-0.318,+0.198,-0.252]m | f_tot=[-2.30,-7.25,+3.61]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-2.30,-7.25,+3.61]N(w) | tau=[+0.69,+0.06,-0.41]Nm | pwm=[1000,1287,1000,1275,1000,1000]us
[modee] FLIGHT | pos=[-0.320,+0.193,-0.250]m | f_tot=[-2.59,-7.24,+3.45]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[-2.59,-7.24,+3.45]N(w) | tau=[+0.78,+0.04,-0.41]Nm | pwm=[1000,1290,1000,1273,1000,1000]us
[modee] FLIGHT | pos=[-0.321,+0.193,-0.246]m | f_tot=[-2.83,-7.25,+3.25]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-2.83,-7.25,+3.25]N(w) | tau=[+0.82,+0.03,-0.42]Nm | pwm=[1000,1294,1000,1269,1000,1000]us
[modee] FLIGHT | pos=[-0.322,+0.196,-0.240]m | f_tot=[-3.12,-7.29,+2.94]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-3.12,-7.29,+2.94]N(w) | tau=[+0.86,+0.05,-0.42]Nm | pwm=[1000,1300,1000,1264,1000,1000]us
[modee] FLIGHT | pos=[-0.321,+0.200,-0.233]m | f_tot=[-3.36,-7.34,+2.58]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-3.36,-7.34,+2.58]N(w) | tau=[+0.85,+0.08,-0.43]Nm | pwm=[1000,1300,1000,1257,1000,1000]us
[modee] STANCE:COMP | pos=[-0.321,+0.206,-0.226]m | f_tot=[-27.78,-26.73,+30.18]N(w) | f_grf=[-20.78,-12.25,+25.97]N(w) | f_leg=[+20.78,+12.25,-25.97]N(w) | f_prop=[-7.00,-14.48,+4.22]N(w) | tau=[-2.35,+2.92,+2.39]Nm | pwm=[1000,1300,1300,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.319,+0.215,-0.216]m | f_tot=[-28.18,-25.64,+29.51]N(w) | f_grf=[-21.69,-12.93,+27.11]N(w) | f_leg=[+21.69,+12.93,-27.11]N(w) | f_prop=[-6.50,-12.71,+2.40]N(w) | tau=[-1.84,+2.78,+2.24]Nm | pwm=[1000,1295,1300,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.319,+0.212,-0.222]m | f_tot=[-29.20,-27.21,+28.95]N(w) | f_grf=[-21.65,-12.77,+27.07]N(w) | f_leg=[+21.65,+12.77,-27.07]N(w) | f_prop=[-7.55,-14.44,+1.88]N(w) | tau=[-1.24,+2.67,+1.99]Nm | pwm=[1000,1300,1300,1045,1000,1000]us
[modee] STANCE:COMP | pos=[-0.322,+0.181,-0.260]m | f_tot=[-27.58,-27.63,+28.76]N(w) | f_grf=[-22.87,-18.81,+28.58]N(w) | f_leg=[+22.87,+18.81,-28.58]N(w) | f_prop=[-4.71,-8.82,+0.18]N(w) | tau=[+0.24,+2.34,+2.44]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] STANCE:COMP | pos=[-0.322,+0.145,-0.296]m | f_tot=[-27.44,-31.60,+27.94]N(w) | f_grf=[-22.77,-22.77,+28.46]N(w) | f_leg=[+22.77,+22.77,-28.46]N(w) | f_prop=[-4.67,-8.83,-0.52]N(w) | tau=[+2.09,+1.50,+2.40]Nm | pwm=[1000,1000,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.307,+0.078,-0.360]m | f_tot=[-3.67,-7.28,-1.22]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-3.67,-7.28,-1.22]N(w) | tau=[+2.17,+1.28,+2.11]Nm | pwm=[1000,1000,1300,1096,1000,1000]us
[modee] FLIGHT | pos=[-0.298,+0.065,-0.378]m | f_tot=[-3.58,-7.30,-1.40]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-3.58,-7.30,-1.40]N(w) | tau=[+2.34,+0.74,+1.38]Nm | pwm=[1000,1000,1300,1103,1000,1000]us
[modee] FLIGHT | pos=[-0.276,+0.049,-0.409]m | f_tot=[-3.35,-7.38,-1.65]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-3.35,-7.38,-1.65]N(w) | tau=[+2.45,+0.32,+0.81]Nm | pwm=[1000,1000,1300,1115,1000,1000]us
[modee] FLIGHT | pos=[-0.261,+0.048,-0.427]m | f_tot=[-3.11,-7.49,-1.70]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-3.11,-7.49,-1.70]N(w) | tau=[+2.50,+0.02,+0.36]Nm | pwm=[1000,1000,1300,1125,1000,1000]us
[modee] FLIGHT | pos=[-0.251,+0.061,-0.434]m | f_tot=[-2.84,-7.61,-1.62]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-2.84,-7.61,-1.62]N(w) | tau=[+2.53,-0.13,+0.11]Nm | pwm=[1000,1000,1300,1133,1000,1000]us
[modee] FLIGHT | pos=[-0.248,+0.088,-0.431]m | f_tot=[-2.50,-7.77,-1.36]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-2.50,-7.77,-1.36]N(w) | tau=[+2.54,-0.26,-0.12]Nm | pwm=[1000,1000,1300,1139,1000,1000]us
[modee] FLIGHT | pos=[-0.249,+0.113,-0.423]m | f_tot=[-2.26,-7.88,-1.08]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-2.26,-7.88,-1.08]N(w) | tau=[+2.55,-0.38,-0.37]Nm | pwm=[1000,1001,1300,1140,1000,1000]us
[modee] FLIGHT | pos=[-0.252,+0.154,-0.402]m | f_tot=[-1.89,-7.99,-0.54]N(w) | f_grf=[-0.00,-0.00,+0.00]N(w) | f_leg=[+0.00,+0.00,-0.00]N(w) | f_prop=[-1.89,-7.99,-0.54]N(w) | tau=[+2.53,-0.49,-0.63]Nm | pwm=[1000,1001,1300,1138,1000,1000]us
[modee] FLIGHT | pos=[-0.256,+0.187,-0.380]m | f_tot=[-1.61,-8.03,-0.05]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-1.61,-8.03,-0.05]N(w) | tau=[+2.45,-0.53,-0.78]Nm | pwm=[1000,1001,1300,1131,1000,1000]us
[modee] FLIGHT | pos=[-0.259,+0.232,-0.342]m | f_tot=[-1.21,-8.04,+0.47]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-1.21,-8.04,+0.47]N(w) | tau=[+2.26,-0.49,-0.88]Nm | pwm=[1000,1001,1300,1124,1000,1000]us
[modee] FLIGHT | pos=[-0.262,+0.263,-0.307]m | f_tot=[-0.89,-8.01,+0.80]N(w) | f_grf=[-0.00,+0.00,+0.00]N(w) | f_leg=[+0.00,-0.00,-0.00]N(w) | f_prop=[-0.89,-8.01,+0.80]N(w) | tau=[+2.02,-0.43,-0.89]Nm | pwm=[1000,1001,1300,1118,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.286,-0.264]m | f_tot=[-0.55,-7.98,+1.26]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-0.55,-7.98,+1.26]N(w) | tau=[+1.99,-0.42,-0.88]Nm | pwm=[1000,1019,1300,1094,1000,1000]us
[modee] FLIGHT | pos=[-0.270,+0.302,-0.225]m | f_tot=[-0.15,-7.89,+1.80]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[-0.15,-7.89,+1.80]N(w) | tau=[+1.95,-0.41,-0.87]Nm | pwm=[1000,1045,1300,1060,1000,1000]us
[modee] FLIGHT | pos=[-0.271,+0.312,-0.196]m | f_tot=[+0.19,-7.77,+2.24]N(w) | f_grf=[-0.00,-0.00,-0.00]N(w) | f_leg=[+0.00,+0.00,+0.00]N(w) | f_prop=[+0.19,-7.77,+2.24]N(w) | tau=[+1.91,-0.41,-0.86]Nm | pwm=[1000,1036,1300,1088,1000,1000]us
[modee] FLIGHT | pos=[-0.272,+0.317,-0.168]m | f_tot=[+0.72,-7.80,+2.94]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[+0.72,-7.80,+2.94]N(w) | tau=[+0.71,-0.24,-0.50]Nm | pwm=[1000,1000,1294,1266,1000,1000]us
