======================================================================
HOPPER-AERO MODEE CONTROLLER (LCM)
- Always sends commands; underlying hopper_driver handles mode switching
- Right stick: desired vx/vy (same mapping as Hopper4.py)
- Press Y: start CSV log (saved under ~/hopper_logs/modee_csv/ by default). Log stops when program exits.
  (Override directory: export MODEE_LOG_DIR=/your/path)
======================================================================
[run_modee] LCM URL: udpm://239.255.76.67:7667?ttl=255
[run_modee] Safety limits:
  - tau_max: (20.0, 20.0, 20.0) Nm
  - tau_sign: (1.0, 1.0, 1.0)
  - tau_out_scale: 1.0
  - tau_out_max: 8.0
  - pwm_range: [1000.0, 1300.0] us
  - thrust_ratio: 0.22
  - thrust_max_each: 10.0 N/arm
  - thrust_min_each: 0.0 N/arm
  - wbc_w_t_ref: 0.01
  - wbc_w_tsum_ref: 0.0
  - swing_kp_xy: 20.0, swing_kd_xy: 0.8 (XY)
  - swing_kp_z: 220.0, swing_kd_z: 10 (Z)
  - use_foot_vel_lpf: True
  - foot_vel_lpf_tau: 0.015 s (~10.6 Hz cutoff)
======================================================================
[modee] waiting... have_motor=False have_imu=False have_gamepad=False
[modee] FLIGHT | pos=[-0.000,+0.000,-0.480]m | f_tot=[+0.00,+0.02,+8.13]N(w) | f_grf=[+0.00,+0.00,-0.00]N(w) | f_leg=[-0.00,-0.00,+0.00]N(w) | f_prop=[+0.00,+0.02,+8.13]N(w) | tau=[+1.92,+2.76,+2.47]Nm | pwm=[1000,1201,1300,1000,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.274,-0.229]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.34,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.229]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.34,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.229]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.35,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.229]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.35,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.229]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.36,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.230]m | f_tot=[-6.60,-3.00,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.60,-3.00,+4.19]N(w) | tau=[-0.36,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.230]m | f_tot=[-6.61,-2.99,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.61,-2.99,+4.19]N(w) | tau=[-0.36,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.231]m | f_tot=[-6.61,-2.99,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.61,-2.99,+4.19]N(w) | tau=[-0.36,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.231]m | f_tot=[-6.61,-2.98,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.61,-2.98,+4.19]N(w) | tau=[-0.37,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.232]m | f_tot=[-6.61,-2.98,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.61,-2.98,+4.19]N(w) | tau=[-0.37,+0.39,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.233]m | f_tot=[-6.62,-2.97,+4.19]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.62,-2.97,+4.19]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.275,-0.233]m | f_tot=[-6.62,-2.96,+4.18]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.62,-2.96,+4.18]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.274,-0.234]m | f_tot=[-6.63,-2.96,+4.18]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.63,-2.96,+4.18]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.274,-0.235]m | f_tot=[-6.63,-2.95,+4.18]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.63,-2.95,+4.18]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.274,-0.236]m | f_tot=[-6.64,-2.94,+4.18]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.64,-2.94,+4.18]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.274,-0.237]m | f_tot=[-6.65,-2.93,+4.17]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.65,-2.93,+4.17]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.273,-0.238]m | f_tot=[-6.65,-2.92,+4.17]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.65,-2.92,+4.17]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.273,-0.238]m | f_tot=[-6.66,-2.91,+4.17]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.66,-2.91,+4.17]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.272,-0.239]m | f_tot=[-6.66,-2.90,+4.16]N(w) | f_grf=[+0.00,+0.00,+0.00]N(w) | f_leg=[-0.00,-0.00,-0.00]N(w) | f_prop=[-6.66,-2.90,+4.16]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.272,-0.240]m | f_tot=[-6.67,-2.89,+4.16]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.67,-2.89,+4.16]N(w) | tau=[-0.37,+0.38,-0.01]Nm | pwm=[1000,1000,1300,1219,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.272,-0.241]m | f_tot=[-6.68,-2.88,+4.16]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.68,-2.88,+4.16]N(w) | tau=[-0.37,+0.38,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.271,-0.242]m | f_tot=[-6.68,-2.87,+4.15]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.68,-2.87,+4.15]N(w) | tau=[-0.36,+0.38,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.271,-0.243]m | f_tot=[-6.69,-2.86,+4.15]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.69,-2.86,+4.15]N(w) | tau=[-0.36,+0.38,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.270,-0.244]m | f_tot=[-6.70,-2.85,+4.15]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.70,-2.85,+4.15]N(w) | tau=[-0.36,+0.38,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.270,-0.245]m | f_tot=[-6.70,-2.84,+4.14]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.70,-2.84,+4.14]N(w) | tau=[-0.36,+0.38,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.269,-0.246]m | f_tot=[-6.71,-2.82,+4.14]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.71,-2.82,+4.14]N(w) | tau=[-0.36,+0.37,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.269,-0.247]m | f_tot=[-6.72,-2.81,+4.13]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.72,-2.81,+4.13]N(w) | tau=[-0.36,+0.37,-0.02]Nm | pwm=[1000,1000,1300,1220,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.268,-0.248]m | f_tot=[-6.73,-2.80,+4.13]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.73,-2.80,+4.13]N(w) | tau=[-0.36,+0.37,-0.02]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.267,-0.249]m | f_tot=[-6.74,-2.79,+4.13]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.74,-2.79,+4.13]N(w) | tau=[-0.35,+0.37,-0.03]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.267,-0.250]m | f_tot=[-6.74,-2.78,+4.12]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.74,-2.78,+4.12]N(w) | tau=[-0.35,+0.37,-0.03]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.266,-0.251]m | f_tot=[-6.75,-2.76,+4.12]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.75,-2.76,+4.12]N(w) | tau=[-0.35,+0.37,-0.03]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.266,-0.252]m | f_tot=[-6.76,-2.75,+4.11]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.76,-2.75,+4.11]N(w) | tau=[-0.35,+0.37,-0.03]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.265,-0.253]m | f_tot=[-6.77,-2.74,+4.11]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.77,-2.74,+4.11]N(w) | tau=[-0.34,+0.37,-0.03]Nm | pwm=[1000,1000,1300,1221,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.264,-0.254]m | f_tot=[-6.78,-2.72,+4.10]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.78,-2.72,+4.10]N(w) | tau=[-0.34,+0.37,-0.04]Nm | pwm=[1000,1000,1300,1222,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.264,-0.255]m | f_tot=[-6.78,-2.71,+4.10]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.78,-2.71,+4.10]N(w) | tau=[-0.34,+0.37,-0.04]Nm | pwm=[1000,1000,1300,1222,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.263,-0.256]m | f_tot=[-6.79,-2.69,+4.10]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.79,-2.69,+4.10]N(w) | tau=[-0.33,+0.36,-0.04]Nm | pwm=[1000,1000,1300,1222,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.262,-0.258]m | f_tot=[-6.80,-2.68,+4.09]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.80,-2.68,+4.09]N(w) | tau=[-0.33,+0.36,-0.04]Nm | pwm=[1000,1000,1300,1222,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.261,-0.258]m | f_tot=[-6.81,-2.67,+4.09]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.81,-2.67,+4.09]N(w) | tau=[-0.33,+0.36,-0.05]Nm | pwm=[1000,1000,1300,1223,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.261,-0.260]m | f_tot=[-6.82,-2.65,+4.08]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.82,-2.65,+4.08]N(w) | tau=[-0.32,+0.36,-0.05]Nm | pwm=[1000,1000,1300,1223,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.260,-0.260]m | f_tot=[-6.82,-2.64,+4.08]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.82,-2.64,+4.08]N(w) | tau=[-0.32,+0.36,-0.05]Nm | pwm=[1000,1000,1300,1223,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.259,-0.262]m | f_tot=[-6.83,-2.62,+4.07]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.83,-2.62,+4.07]N(w) | tau=[-0.31,+0.36,-0.05]Nm | pwm=[1000,1000,1300,1223,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.258,-0.263]m | f_tot=[-6.84,-2.60,+4.07]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.84,-2.60,+4.07]N(w) | tau=[-0.31,+0.36,-0.06]Nm | pwm=[1000,1000,1300,1224,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.257,-0.264]m | f_tot=[-6.85,-2.59,+4.06]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.85,-2.59,+4.06]N(w) | tau=[-0.30,+0.35,-0.06]Nm | pwm=[1000,1000,1300,1224,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.256,-0.265]m | f_tot=[-6.86,-2.57,+4.06]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.86,-2.57,+4.06]N(w) | tau=[-0.30,+0.35,-0.06]Nm | pwm=[1000,1000,1300,1224,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.256,-0.266]m | f_tot=[-6.87,-2.56,+4.05]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.87,-2.56,+4.05]N(w) | tau=[-0.29,+0.35,-0.06]Nm | pwm=[1000,1000,1300,1224,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.255,-0.267]m | f_tot=[-6.88,-2.55,+4.05]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.88,-2.55,+4.05]N(w) | tau=[-0.29,+0.35,-0.07]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.254,-0.267]m | f_tot=[-6.88,-2.54,+4.04]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.88,-2.54,+4.04]N(w) | tau=[-0.28,+0.35,-0.07]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.254,-0.268]m | f_tot=[-6.89,-2.52,+4.04]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.89,-2.52,+4.04]N(w) | tau=[-0.28,+0.35,-0.07]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.266,+0.253,-0.269]m | f_tot=[-6.89,-2.51,+4.04]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.89,-2.51,+4.04]N(w) | tau=[-0.27,+0.35,-0.07]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.252,-0.269]m | f_tot=[-6.90,-2.50,+4.03]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.90,-2.50,+4.03]N(w) | tau=[-0.27,+0.34,-0.08]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.252,-0.270]m | f_tot=[-6.91,-2.49,+4.03]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.91,-2.49,+4.03]N(w) | tau=[-0.26,+0.34,-0.08]Nm | pwm=[1000,1000,1300,1225,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.251,-0.270]m | f_tot=[-6.91,-2.48,+4.03]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.91,-2.48,+4.03]N(w) | tau=[-0.26,+0.34,-0.08]Nm | pwm=[1000,1000,1300,1226,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.251,-0.271]m | f_tot=[-6.92,-2.47,+4.02]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.92,-2.47,+4.02]N(w) | tau=[-0.25,+0.34,-0.09]Nm | pwm=[1000,1000,1300,1226,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.250,-0.272]m | f_tot=[-6.93,-2.45,+4.02]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.93,-2.45,+4.02]N(w) | tau=[-0.25,+0.34,-0.09]Nm | pwm=[1000,1000,1300,1226,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.249,-0.273]m | f_tot=[-6.93,-2.44,+4.02]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.93,-2.44,+4.02]N(w) | tau=[-0.24,+0.33,-0.09]Nm | pwm=[1000,1000,1300,1226,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.248,-0.274]m | f_tot=[-6.94,-2.43,+4.01]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.94,-2.43,+4.01]N(w) | tau=[-0.24,+0.33,-0.10]Nm | pwm=[1000,1000,1300,1227,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.247,-0.274]m | f_tot=[-6.95,-2.41,+4.01]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.95,-2.41,+4.01]N(w) | tau=[-0.23,+0.33,-0.10]Nm | pwm=[1000,1000,1300,1227,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.247,-0.275]m | f_tot=[-6.95,-2.40,+4.00]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.95,-2.40,+4.00]N(w) | tau=[-0.22,+0.33,-0.10]Nm | pwm=[1000,1000,1300,1227,1000,1000]us
[modee] FLIGHT | pos=[-0.267,+0.246,-0.276]m | f_tot=[-6.96,-2.38,+4.00]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.96,-2.38,+4.00]N(w) | tau=[-0.22,+0.33,-0.10]Nm | pwm=[1000,1000,1300,1227,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.245,-0.276]m | f_tot=[-6.97,-2.37,+3.99]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.97,-2.37,+3.99]N(w) | tau=[-0.21,+0.32,-0.11]Nm | pwm=[1000,1000,1300,1228,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.244,-0.277]m | f_tot=[-6.98,-2.35,+3.99]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.98,-2.35,+3.99]N(w) | tau=[-0.21,+0.32,-0.11]Nm | pwm=[1000,1000,1300,1228,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.243,-0.278]m | f_tot=[-6.98,-2.34,+3.99]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.98,-2.34,+3.99]N(w) | tau=[-0.20,+0.32,-0.11]Nm | pwm=[1000,1000,1300,1228,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.243,-0.279]m | f_tot=[-6.99,-2.32,+3.98]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-6.99,-2.32,+3.98]N(w) | tau=[-0.19,+0.32,-0.12]Nm | pwm=[1000,1000,1300,1228,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.242,-0.279]m | f_tot=[-7.00,-2.31,+3.98]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.00,-2.31,+3.98]N(w) | tau=[-0.19,+0.32,-0.12]Nm | pwm=[1000,1000,1300,1229,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.241,-0.280]m | f_tot=[-7.00,-2.30,+3.97]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.00,-2.30,+3.97]N(w) | tau=[-0.18,+0.31,-0.12]Nm | pwm=[1000,1000,1300,1229,1000,1000]us
[modee] FLIGHT | pos=[-0.268,+0.240,-0.280]m | f_tot=[-7.01,-2.28,+3.97]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.01,-2.28,+3.97]N(w) | tau=[-0.18,+0.31,-0.13]Nm | pwm=[1000,1000,1300,1229,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.240,-0.281]m | f_tot=[-7.02,-2.27,+3.97]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.02,-2.27,+3.97]N(w) | tau=[-0.17,+0.31,-0.13]Nm | pwm=[1000,1000,1300,1229,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.239,-0.281]m | f_tot=[-7.02,-2.26,+3.96]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.02,-2.26,+3.96]N(w) | tau=[-0.16,+0.31,-0.13]Nm | pwm=[1000,1000,1300,1230,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.238,-0.282]m | f_tot=[-7.03,-2.25,+3.96]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-7.03,-2.25,+3.96]N(w) | tau=[-0.16,+0.30,-0.13]Nm | pwm=[1000,1000,1300,1230,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.238,-0.282]m | f_tot=[-7.03,-2.23,+3.96]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.03,-2.23,+3.96]N(w) | tau=[-0.15,+0.30,-0.14]Nm | pwm=[1000,1000,1300,1230,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.237,-0.283]m | f_tot=[-7.04,-2.22,+3.95]N(w) | f_grf=[+0.00,-0.00,+0.00]N(w) | f_leg=[-0.00,+0.00,-0.00]N(w) | f_prop=[-7.04,-2.22,+3.95]N(w) | tau=[-0.14,+0.30,-0.14]Nm | pwm=[1000,1000,1300,1230,1000,1000]us
[modee] FLIGHT | pos=[-0.269,+0.236,-0.283]m | f_tot=[-7.05,-2.21,+3.95]N(w) | f_grf=[+0.00,-0.00,-0.00]N(w) | f_leg=[-0.00,+0.00,+0.00]N(w) | f_prop=[-7.05,-2.21,+3.95]N(w) | tau=[-0.14,+0.30,-0.14]Nm | pwm=[1000,1000,1300,1230,1000,1000]us
